117,300801,泰和科技,详情 数据 股吧,39.58,0.05%,-181.37万,-1.00%,222.15万,1.22%,-403.52万,-2.22%,-396.13万,-2.18%,577.50万,3.17%,化工行业
118,300505,川金诺,详情 数据 股吧,19.85,-0.80%,-183.43万,-5.62%,0.00,0.00%,-183.43万,-5.62%,-112.00万,-3.43%,295.43万,9.05%,化工行业
119,601216,君正集团,详情 数据 股吧,2.78,-0.36%,-184.26万,-2.63%,69.30万,0.99%,-253.56万,-3.62%,127.18万,1.82%,57.09万,0.81%,化工行业
120,300530,达志科技,详情 数据 股吧,28.69,-1.10%,-191.51万,-15.15%,0.00,0.00%,-191.51万,-15.15%,-157.03万,-12.42%,348.53万,27.57%,化工行业
121,603928,兴业股份,详情 数据 股吧,10.85,-2.08%,-193.21万,-9.64%,0.00,0.00%,-193.21万,-9.64%,-16.44万,-0.82%,209.65万,10.46%,化工行业
122,002136,安 纳 达,详情 数据 股吧,7.40,4.67%,-198.25万,-3.00%,0.00,0.00%,-198.25万,-3.00%,246.24万,3.73%,-47.99万,-0.73%,化工行业
123,603650,彤程新材,详情 数据 股吧,16.98,-1.34%,-199.94万,-4.78%,0.00,0.00%,-199.94万,-4.78%,-109.97万,-2.63%,309.92万,7.40%,化工行业
124,603879,永悦科技,详情 数据 股吧,8.65,-0.57%,-200.20万,-10.29%,0.00,0.00%,-200.20万,-10.29%,77.92万,4.00%,122.27万,6.28%,化工行业
125,002915,中欣氟材,详情 数据 股吧,22.30,-0.45%,-201.09万,-5.62%,-17.51万,-0.49%,-183.58万,-5.13%,-141.88万,-3.96%,342.96万,9.58%,化工行业
126,300174,元力股份,详情 数据 股吧,15.05,-0.73%,-205.76万,-7.56%,-147.28万,-5.41%,-58.48万,-2.15%,55.12万,2.02%,150.63万,5.53%,化工行业
127,603110,东方材料,详情 数据 股吧,14.56,-0.27%,-217.45万,-9.28%,0.00,0.00%,-217.45万,-9.28%,-23.56万,-1.01%,241.01万,10.29%,化工行业
128,000822,山东海化,详情 数据 股吧,3.97,0.00%,-219.26万,-7.31%,-213.96万,-7.13%,-5.30万,-0.18%,93.49万,3.12%,125.78万,4.19%,化工行业
129,300758,七彩化学,详情 数据 股吧,30.00,-0.86%,-219.29万,-8.90%,0.00,0.00%,-219.29万,-8.90%,-330.36万,-13.41%,549.65万,22.31%,化工行业
130,002895,川恒股份,详情 数据 股吧,11.80,-0.51%,-234.43万,-2.89%,-536.10万,-6.60%,301.67万,3.71%,75.90万,0.93%,158.53万,1.95%,化工行业
131,603798,康普顿,详情 数据 股吧,10.16,0.10%,-242.48万,-11.43%,-1012.00,0.00%,-242.38万,-11.42%,142.71万,6.73%,99.78万,4.70%,化工行业
132,300740,御家汇,详情 数据 股吧,7.54,-0.79%,-252.77万,-5.09%,-120.31万,-2.42%,-132.46万,-2.66%,-54.39万,-1.09%,307.16万,6.18%,化工行业
133,600075,新疆天业,详情 数据 股吧,4.85,-0.61%,-263.21万,-10.37%,0.00,0.00%,-263.21万,-10.37%,-133.62万,-5.27%,396.83万,15.64%,化工行业
134,603379,三美股份,详情 数据 股吧,31.80,0.22%,-263.59万,-6.00%,0.00,0.00%,-263.59万,-6.00%,-35.44万,-0.81%,299.03万,6.80%,化工行业
135,002805,丰元股份,详情 数据 股吧,12.79,-1.46%,-289.42万,-4.73%,0.00,0.00%,-289.42万,-4.73%,-280.06万,-4.58%,569.49万,9.32%,化工行业
136,000683,远兴能源,详情 数据 股吧,2.08,0.00%,-292.01万,-4.85%,-506.36万,-8.42%,214.36万,3.56%,-8.35万,-0.14%,300.36万,4.99%,化工行业
137,300192,科斯伍德,详情 数据 股吧,13.22,-1.27%,-295.76万,-3.04%,-86.19万,-0.89%,-209.57万,-2.16%,336.64万,3.47%,-40.88万,-0.42%,化工行业
138,300019,硅宝科技,详情 数据 股吧,11.01,4.46%,-301.94万,-2.01%,165.26万,1.10%,-467.21万,-3.10%,-241.16万,-1.60%,543.11万,3.61%,化工行业
139,600803,新奥股份,详情 数据 股吧,9.94,0.20%,-303.52万,-5.22%,-149.17万,-2.57%,-154.35万,-2.66%,-145.98万,-2.51%,449.51万,7.74%,化工行业
140,002094,青岛金王,详情 数据 股吧,4.14,0.24%,-317.06万,-6.64%,64.20万,1.34%,-381.26万,-7.98%,152.16万,3.18%,164.90万,3.45%,化工行业
141,603906,龙蟠科技,详情 数据 股吧,9.45,-0.74%,-332.55万,-11.94%,0.00,0.00%,-332.55万,-11.94%,-49.54万,-1.78%,382.08万,13.72%,化工行业
142,600618,氯碱化工,详情 数据 股吧,8.78,0.46%,-337.67万,-2.52%,-121.54万,-0.91%,-216.13万,-1.61%,-153.35万,-1.14%,491.02万,3.66%,化工行业
143,603823,百合花,详情 数据 股吧,23.01,0.74%,-353.57万,-12.48%,-22.85万,-0.81%,-330.72万,-11.67%,97.30万,3.43%,256.26万,9.04%,化工行业
144,600378,昊华科技,详情 数据 股吧,16.30,-0.97%,-363.63万,-4.80%,0.00,0.00%,-363.63万,-4.80%,1036.39万,13.67%,-672.77万,-8.87%,化工行业
145,002455,百川股份,详情 数据 股吧,5.00,0.20%,-376.59万,-7.99%,114.09万,2.42%,-490.68万,-10.41%,-11.57万,-0.25%,388.16万,8.24%,化工行业
146,000990,诚志股份,详情 数据 股吧,12.24,0.00%,-379.98万,-8.79%,104.03万,2.41%,-484.01万,-11.20%,-224.80万,-5.20%,604.78万,13.99%,化工行业
147,603639,海利尔,详情 数据 股吧,26.65,2.90%,-384.53万,-2.86%,-219.16万,-1.63%,-165.36万,-1.23%,-42.95万,-0.32%,427.47万,3.18%,化工行业
148,603790,雅运股份,详情 数据 股吧,13.82,-0.79%,-416.21万,-10.33%,0.00,0.00%,-416.21万,-10.33%,-87.54万,-2.17%,503.75万,12.50%,化工行业
149,002549,凯美特气,详情 数据 股吧,6.27,-0.48%,-417.18万,-9.29%,0.00,0.00%,-417.18万,-9.29%,-399.95万,-8.91%,817.12万,18.20%,化工行业
150,002408,齐翔腾达,详情 数据 股吧,6.48,0.15%,-466.70万,-11.42%,-104.01万,-2.54%,-362.70万,-8.87%,155.59万,3.81%,311.11万,7.61%,化工行业
151,300082,奥克股份,详情 数据 股吧,6.46,-0.62%,-507.83万,-7.45%,129.40万,1.90%,-637.23万,-9.35%,-151.02万,-2.21%,658.85万,9.66%,化工行业
152,300107,建新股份,详情 数据 股吧,6.16,-0.48%,-522.52万,-14.95%,-229.54万,-6.57%,-292.98万,-8.38%,118.70万,3.40%,403.82万,11.56%,化工行业
153,603378,亚士创能,详情 数据 股吧,24.40,-3.60%,-529.92万,-11.86%,261.21万,5.84%,-791.13万,-17.70%,-431.78万,-9.66%,961.70万,21.52%,化工行业
154,603227,雪峰科技,详情 数据 股吧,4.32,-1.59%,-560.95万,-14.64%,-127.83万,-3.34%,-433.11万,-11.30%,232.08万,6.06%,328.86万,8.58%,化工行业
155,300225,金力泰,详情 数据 股吧,5.36,-0.74%,-571.84万,-18.04%,-100.79万,-3.18%,-471.05万,-14.86%,206.20万,6.50%,365.64万,11.53%,化工行业
156,603078,江化微,详情 数据 股吧,41.48,0.97%,-582.41万,-1.88%,186.87万,0.60%,-769.28万,-2.48%,-349.93万,-1.13%,932.34万,3.00%,化工行业
157,300072,三聚环保,详情 数据 股吧,5.62,-1.06%,-588.22万,-4.71%,-518.17万,-4.15%,-70.05万,-0.56%,48.95万,0.39%,539.27万,4.32%,化工行业
158,600277,亿利洁能,详情 数据 股吧,3.96,0.51%,-598.70万,-7.34%,45.99万,0.56%,-644.69万,-7.90%,297.60万,3.65%,301.10万,3.69%,化工行业
159,002597,金禾实业,详情 数据 股吧,23.74,-1.08%,-661.41万,-7.06%,-65.09万,-0.69%,-596.32万,-6.36%,140.33万,1.50%,521.07万,5.56%,化工行业
160,300063,天龙集团,详情 数据 股吧,3.61,-0.55%,-681.04万,-9.60%,-260.44万,-3.67%,-420.61万,-5.93%,64.68万,0.91%,616.36万,8.69%,化工行业
161,300637,扬帆新材,详情 数据 股吧,11.67,0.34%,-720.72万,-10.12%,-326.31万,-4.58%,-394.42万,-5.54%,103.02万,1.45%,617.70万,8.67%,化工行业
162,600746,江苏索普,详情 数据 股吧,7.39,-1.86%,-737.08万,-10.51%,-139.25万,-1.99%,-597.83万,-8.53%,-241.72万,-3.45%,978.80万,13.96%,化工行业
163,000523,广州浪奇,详情 数据 股吧,6.92,-1.42%,-805.28万,-10.61%,-5.92万,-0.08%,-799.36万,-10.54%,194.84万,2.57%,610.44万,8.05%,化工行业
164,600273,嘉化能源,详情 数据 股吧,10.02,-0.30%,-833.61万,-4.09%,-772.05万,-3.79%,-61.56万,-0.30%,-529.67万,-2.60%,1363.28万,6.69%,化工行业
165,600328,兰太实业,详情 数据 股吧,9.02,0.56%,-849.20万,-7.97%,-207.20万,-1.94%,-642.00万,-6.03%,576.15万,5.41%,273.05万,2.56%,化工行业
166,601678,滨化股份,详情 数据 股吧,5.05,-0.39%,-862.11万,-8.99%,-38.68万,-0.40%,-823.43万,-8.59%,44.47万,0.46%,817.63万,8.53%,化工行业
167,300429,强力新材,详情 数据 股吧,16.84,4.40%,-863.35万,-1.18%,985.02万,1.34%,-1848.37万,-2.52%,-1140.02万,-1.56%,2003.37万,2.73%,化工行业
168,300132,青松股份,详情 数据 股吧,12.20,0.74%,-897.77万,-8.35%,36.91万,0.34%,-934.67万,-8.69%,448.06万,4.17%,449.71万,4.18%,化工行业
169,603605,珀莱雅,详情 数据 股吧,109.32,1.32%,-919.19万,-8.02%,-255.99万,-2.23%,-663.20万,-5.78%,42.20万,0.37%,876.98万,7.65%,化工行业
170,300699,光威复材,详情 数据 股吧,49.14,-0.77%,-920.05万,-3.86%,4579.00,0.00%,-920.51万,-3.86%,323.07万,1.35%,596.99万,2.50%,化工行业
171,603722,阿科力,详情 数据 股吧,33.86,-2.59%,-985.82万,-12.20%,-88.15万,-1.09%,-897.67万,-11.11%,149.08万,1.85%,836.74万,10.36%,化工行业
172,688357,建龙微纳,详情 数据 股吧,56.26,-2.73%,-1013.36万,-11.74%,-294.67万,-3.42%,-718.68万,-8.33%,50.80万,0.59%,962.56万,11.16%,化工行业
173,002092,中泰化学,详情 数据 股吧,5.91,-0.67%,-1134.84万,-9.15%,60.44万,0.49%,-1195.28万,-9.64%,393.20万,3.17%,741.64万,5.98%,化工行业
174,603260,合盛硅业,详情 数据 股吧,28.20,-3.09%,-1155.75万,-6.93%,-264.42万,-1.59%,-891.33万,-5.34%,-549.73万,-3.30%,1705.48万,10.22%,化工行业
175,300769,德方纳米,详情 数据 股吧,168.58,-1.72%,-1229.33万,-7.49%,-177.36万,-1.08%,-1051.97万,-6.41%,-64.06万,-0.39%,1293.38万,7.88%,化工行业
176,603077,和邦生物,详情 数据 股吧,1.57,0.64%,-1269.57万,-4.97%,-1166.60万,-4.56%,-102.97万,-0.40%,1056.67万,4.13%,212.89万,0.83%,化工行业
177,002246,北化股份,详情 数据 股吧,8.37,-1.88%,-1303.91万,-10.94%,-303.81万,-2.55%,-1000.09万,-8.39%,-48.13万,-0.40%,1352.04万,11.35%,化工行业
178,603002,宏昌电子,详情 数据 股吧,4.54,-3.20%,-1436.32万,-13.93%,-248.91万,-2.41%,-1187.40万,-11.52%,851.44万,8.26%,584.88万,5.67%,化工行业
179,300109,新开源,详情 数据 股吧,17.59,-1.35%,-1550.05万,-12.80%,-625.86万,-5.17%,-924.18万,-7.63%,122.69万,1.01%,1427.35万,11.79%,化工行业
180,603026,石大胜华,详情 数据 股吧,34.00,-0.87%,-1624.57万,-7.28%,-929.40万,-4.16%,-695.17万,-3.11%,-102.69万,-0.46%,1727.26万,7.74%,化工行业
181,688199,久日新材,详情 数据 股吧,66.13,-0.56%,-1650.00万,-11.77%,-159.05万,-1.13%,-1490.95万,-10.63%,839.43万,5.99%,810.57万,5.78%,化工行业
182,603010,万盛股份,详情 数据 股吧,13.39,-2.19%,-1673.39万,-11.31%,-243.37万,-1.64%,-1430.02万,-9.67%,459.18万,3.10%,1214.21万,8.21%,化工行业
183,002584,西陇科学,详情 数据 股吧,6.16,0.16%,-1925.78万,-10.17%,-136.27万,-0.72%,-1789.51万,-9.45%,-219.71万,-1.16%,2145.49万,11.33%,化工行业
184,002648,卫星石化,详情 数据 股吧,16.42,-0.12%,-1956.54万,-8.74%,-122.40万,-0.55%,-1834.14万,-8.19%,188.74万,0.84%,1767.80万,7.90%,化工行业
185,002637,赞宇科技,详情 数据 股吧,10.90,-1.18%,-2175.84万,-19.64%,-757.15万,-6.84%,-1418.69万,-12.81%,775.52万,7.00%,1400.32万,12.64%,化工行业
186,002326,永太科技,详情 数据 股吧,13.67,2.32%,-2225.99万,-1.64%,1454.32万,1.07%,-3680.31万,-2.71%,877.55万,0.65%,1348.44万,0.99%,化工行业
187,603938,三孚股份,详情 数据 股吧,26.32,-2.84%,-2274.62万,-19.18%,-918.68万,-7.75%,-1355.94万,-11.43%,21.11万,0.18%,2253.51万,19.00%,化工行业
188,600315,上海家化,详情 数据 股吧,27.42,-0.22%,-2349.45万,-19.46%,235.63万,1.95%,-2585.07万,-21.41%,559.31万,4.63%,1790.14万,14.83%,化工行业
189,002783,凯龙股份,详情 数据 股吧,11.03,-3.92%,-2767.74万,-15.20%,-711.44万,-3.91%,-2056.30万,-11.30%,953.90万,5.24%,1813.84万,9.96%,化工行业
190,002971,和远气体,详情 数据 股吧,29.11,-6.04%,-2872.97万,-7.64%,-300.66万,-0.80%,-2572.30万,-6.84%,-1678.34万,-4.46%,4551.31万,12.10%,化工行业
191,002125,湘潭电化,详情 数据 股吧,7.23,-6.47%,-3257.47万,-12.48%,-1208.16万,-4.63%,-2049.31万,-7.85%,-41.82万,-0.16%,3299.29万,12.64%,化工行业
192,002709,天赐材料,详情 数据 股吧,29.93,-2.86%,-3599.29万,-10.37%,-2221.88万,-6.40%,-1377.41万,-3.97%,413.97万,1.19%,3185.32万,9.18%,化工行业
193,002407,多氟多,详情 数据 股吧,11.99,-1.15%,-3614.33万,-13.10%,-1324.83万,-4.80%,-2289.50万,-8.30%,688.84万,2.50%,2925.49万,10.60%,化工行业
194,600636,三爱富,详情 数据 股吧,13.60,-4.02%,-4510.56万,-12.37%,-3315.99万,-9.09%,-1194.57万,-3.27%,1080.31万,2.96%,3430.25万,9.40%,化工行业
195,002683,宏大爆破,详情 数据 股吧,24.21,-1.51%,-4954.10万,-16.40%,-1929.39万,-6.39%,-3024.71万,-10.02%,1609.31万,5.33%,3344.79万,11.08%,化工行业
196,600409,三友化工,详情 数据 股吧,6.09,-3.18%,-5339.14万,-11.07%,-3439.52万,-7.13%,-1899.62万,-3.94%,677.07万,1.40%,4662.07万,9.67%,化工行业
197,600309,万华化学,详情 数据 股吧,49.96,-0.52%,-7201.87万,-11.91%,-5391.78万,-8.92%,-1810.09万,-2.99%,4188.65万,6.93%,3013.23万,4.98%,化工行业
198,002497,雅化集团,详情 数据 股吧,11.49,-1.29%,-8228.80万,-9.41%,-5507.85万,-6.30%,-2720.95万,-3.11%,3259.45万,3.73%,4969.34万,5.68%,化工行业
199,300261,雅本化学,详情 数据 股吧,5.35,-4.46%,-8920.14万,-12.68%,-390.92万,-0.56%,-8529.23万,-12.13%,2494.12万,3.55%,6426.03万,9.14%,化工行业
200,002466,天齐锂业,详情 数据 股吧,36.38,7.66%,-9841.20万,-1.69%,-2.21亿,-3.79%,1.23亿,2.10%,7342.70万,1.26%,2498.50万,0.43%,化工行业
1,002714,牧原股份,详情 数据 股吧,106.01,7.99%,3.31亿,10.20%,3.77亿,11.62%,-4588.47万,-1.42%,-2.11亿,-6.50%,-1.20亿,-3.70%,农牧饲渔
2,000876,新 希 望,详情 数据 股吧,21.00,5.11%,1.54亿,11.89%,2.11亿,16.33%,-5748.54万,-4.44%,-9374.73万,-7.24%,-6011.29万,-4.64%,农牧饲渔
3,002157,正邦科技,详情 数据 股吧,14.70,2.80%,9102.36万,8.67%,9595.19万,9.14%,-492.83万,-0.47%,-5222.62万,-4.98%,-3879.74万,-3.70%,农牧饲渔
4,002100,天康生物,详情 数据 股吧,11.71,3.35%,5893.50万,13.85%,2885.03万,6.78%,3008.46万,7.07%,-2972.50万,-6.99%,-2920.99万,-6.87%,农牧饲渔
5,002311,海大集团,详情 数据 股吧,34.38,3.24%,3323.67万,9.82%,1297.79万,3.83%,2025.88万,5.99%,-1261.28万,-3.73%,-2062.39万,-6.09%,农牧饲渔
6,002124,天邦股份,详情 数据 股吧,9.82,2.72%,3201.71万,6.04%,3783.00万,7.13%,-581.29万,-1.10%,-2635.56万,-4.97%,-566.15万,-1.07%,农牧饲渔
7,002385,大北农,详情 数据 股吧,7.54,4.72%,2982.28万,0.92%,1.23亿,3.79%,-9340.28万,-2.87%,-4448.92万,-1.37%,1466.64万,0.45%,农牧饲渔
8,600299,安迪苏,详情 数据 股吧,10.65,2.80%,1408.86万,11.07%,438.45万,3.45%,970.41万,7.63%,-1010.12万,-7.94%,-398.74万,-3.13%,农牧饲渔
9,000505,京粮控股,详情 数据 股吧,5.68,1.61%,448.79万,4.55%,-21.93万,-0.22%,470.72万,4.77%,-588.31万,-5.96%,139.52万,1.41%,农牧饲渔
10,603609,禾丰牧业,详情 数据 股吧,11.36,1.25%,339.42万,3.77%,34.39万,0.38%,305.03万,3.38%,224.71万,2.49%,-564.14万,-6.26%,农牧饲渔
11,300761,立华股份,详情 数据 股吧,47.84,0.55%,318.87万,2.74%,34.73万,0.30%,284.13万,2.44%,78.39万,0.67%,-397.26万,-3.41%,农牧饲渔
12,600506,香梨股份,详情 数据 股吧,8.90,0.34%,233.62万,13.58%,46.97万,2.73%,186.65万,10.85%,-8.55万,-0.50%,-225.07万,-13.09%,农牧饲渔
13,000702,正虹科技,详情 数据 股吧,5.23,0.38%,220.68万,7.66%,-111.71万,-3.88%,332.39万,11.54%,88.57万,3.08%,-309.25万,-10.74%,农牧饲渔
14,002726,龙大肉食,详情 数据 股吧,6.61,0.46%,188.40万,3.24%,-219.20万,-3.77%,407.60万,7.02%,-17.17万,-0.30%,-171.22万,-2.95%,农牧饲渔
15,600975,新五丰,详情 数据 股吧,7.83,2.22%,163.75万,0.55%,292.56万,0.98%,-128.81万,-0.43%,1155.12万,3.88%,-1318.87万,-4.43%,农牧饲渔
16,600251,冠农股份,详情 数据 股吧,5.94,1.89%,122.36万,0.89%,284.13万,2.08%,-161.77万,-1.18%,120.99万,0.88%,-243.35万,-1.78%,农牧饲渔
17,000713,丰乐种业,详情 数据 股吧,9.38,0.86%,92.66万,0.20%,280.90万,0.61%,-188.24万,-0.41%,-528.69万,-1.15%,436.02万,0.95%,农牧饲渔
18,600097,开创国际,详情 数据 股吧,9.08,-0.87%,85.35万,6.04%,-104.69万,-7.41%,190.05万,13.45%,-134.31万,-9.51%,48.96万,3.47%,农牧饲渔
19,002086,ST东海洋,详情 数据 股吧,3.47,0.00%,53.02万,2.68%,33.26万,1.68%,19.76万,1.00%,-48.08万,-2.43%,-4.94万,-0.25%,农牧饲渔
20,600127,金健米业,详情 数据 股吧,4.50,1.81%,25.51万,0.09%,-261.76万,-0.94%,287.27万,1.03%,316.71万,1.14%,-342.22万,-1.23%,农牧饲渔
21,300313,天山生物,详情 数据 股吧,4.57,-0.22%,19.39万,1.82%,0.00,0.00%,19.39万,1.82%,53.94万,5.07%,-73.33万,-6.90%,农牧饲渔
22,600257,大湖股份,详情 数据 股吧,3.60,-0.83%,10.19万,0.70%,0.00,0.00%,10.19万,0.70%,-291.76万,-20.01%,281.57万,19.31%,农牧饲渔
23,200992,中 鲁Ｂ,详情 数据 股吧,2.87,0.00%,0.00,0.00%,0.00,0.00%,0.00,0.00%,-5720.00,-1.93%,5720.00,1.93%,农牧饲渔
24,200505,京粮B,详情 数据 股吧,2.82,0.00%,0.00,0.00%,0.00,0.00%,0.00,0.00%,5.41万,11.06%,-5.41万,-11.06%,农牧饲渔
25,002477,雏鹰退,详情 数据 股吧,-,-,-,-,-,-,-,-,-,-,-,-,农牧饲渔
26,300175,朗源股份,详情 数据 股吧,6.20,-1.74%,-1.06万,-0.03%,-113.74万,-2.98%,112.68万,2.95%,55.98万,1.47%,-54.93万,-1.44%,农牧饲渔
27,300094,国联水产,详情 数据 股吧,3.85,-0.52%,-14.55万,-0.62%,0.00,0.00%,-14.55万,-0.62%,-181.42万,-7.68%,195.97万,8.29%,农牧饲渔
28,300106,西部牧业,详情 数据 股吧,5.43,-1.09%,-28.75万,-2.15%,0.00,0.00%,-28.75万,-2.15%,-39.37万,-2.95%,68.12万,5.10%,农牧饲渔
29,600108,亚盛集团,详情 数据 股吧,2.90,0.35%,-40.36万,-0.38%,-161.82万,-1.54%,121.47万,1.15%,-348.03万,-3.30%,388.39万,3.69%,农牧饲渔
30,002069,獐子岛,详情 数据 股吧,2.47,-0.40%,-47.70万,-4.07%,0.00,0.00%,-47.70万,-4.07%,-3.97万,-0.34%,51.67万,4.40%,农牧饲渔
31,300138,晨光生物,详情 数据 股吧,7.30,-0.14%,-68.22万,-2.80%,117.28万,4.81%,-185.50万,-7.62%,-92.55万,-3.80%,160.77万,6.60%,农牧饲渔
32,600540,新赛股份,详情 数据 股吧,3.71,0.54%,-68.69万,-2.60%,0.00,0.00%,-68.69万,-2.60%,-16.43万,-0.62%,85.13万,3.22%,农牧饲渔
33,002696,百洋股份,详情 数据 股吧,5.48,-1.26%,-89.82万,-2.79%,0.00,0.00%,-89.82万,-2.79%,-267.46万,-8.32%,357.28万,11.11%,农牧饲渔
34,600275,ST昌鱼,详情 数据 股吧,1.93,0.00%,-98.98万,-15.17%,0.00,0.00%,-98.98万,-15.17%,26.39万,4.04%,72.59万,11.12%,农牧饲渔
35,300268,佳沃股份,详情 数据 股吧,12.87,-0.85%,-125.08万,-10.62%,3.61万,0.31%,-128.69万,-10.93%,50.68万,4.30%,74.40万,6.32%,农牧饲渔
36,600313,农发种业,详情 数据 股吧,3.11,0.32%,-167.58万,-0.99%,-151.35万,-0.89%,-16.23万,-0.10%,-329.27万,-1.94%,496.85万,2.92%,农牧饲渔
37,000798,中水渔业,详情 数据 股吧,5.38,-1.47%,-167.69万,-14.46%,0.00,0.00%,-167.69万,-14.46%,24.20万,2.09%,143.49万,12.37%,农牧饲渔
38,000048,康达尔,详情 数据 股吧,21.34,1.14%,-202.79万,-9.77%,-6.21万,-0.30%,-196.58万,-9.48%,39.29万,1.89%,163.50万,7.88%,农牧饲渔
39,603739,蔚蓝生物,详情 数据 股吧,24.29,-0.82%,-214.50万,-5.25%,0.00,0.00%,-214.50万,-5.25%,-182.45万,-4.46%,396.95万,9.71%,农牧饲渔
40,002746,仙坛股份,详情 数据 股吧,13.71,-0.07%,-225.40万,-1.98%,74.80万,0.66%,-300.21万,-2.64%,-648.96万,-5.71%,874.36万,7.69%,农牧饲渔
41,600965,福成股份,详情 数据 股吧,7.42,0.41%,-235.53万,-7.60%,0.00,0.00%,-235.53万,-7.60%,-41.38万,-1.34%,276.91万,8.94%,农牧饲渔
42,300189,神农科技,详情 数据 股吧,3.35,0.00%,-244.68万,-5.35%,-99.83万,-2.18%,-144.84万,-3.17%,-202.78万,-4.43%,447.45万,9.78%,农牧饲渔
43,600359,新农开发,详情 数据 股吧,5.70,-0.35%,-266.91万,-2.46%,18.53万,0.17%,-285.44万,-2.63%,-98.42万,-0.91%,365.33万,3.37%,农牧饲渔
44,002505,大康农业,详情 数据 股吧,1.71,0.00%,-285.96万,-2.92%,168.84万,1.72%,-454.79万,-4.64%,-308.90万,-3.15%,594.86万,6.07%,农牧饲渔
45,300498,温氏股份,详情 数据 股吧,33.25,3.55%,-287.28万,-0.25%,1284.32万,1.11%,-1571.60万,-1.36%,1332.67万,1.15%,-1045.39万,-0.90%,农牧饲渔
46,002772,众兴菌业,详情 数据 股吧,6.90,-1.71%,-300.43万,-8.63%,22.17万,0.64%,-322.60万,-9.27%,-213.42万,-6.13%,513.85万,14.77%,农牧饲渔
47,603668,天马科技,详情 数据 股吧,7.68,-0.52%,-302.97万,-8.74%,0.00,0.00%,-302.97万,-8.74%,-83.52万,-2.41%,386.49万,11.15%,农牧饲渔
48,002567,唐人神,详情 数据 股吧,7.71,0.39%,-326.15万,-1.93%,-254.15万,-1.50%,-71.99万,-0.43%,-106.72万,-0.63%,432.87万,2.56%,农牧饲渔
49,000061,农 产 品,详情 数据 股吧,5.79,-1.03%,-331.25万,-2.24%,94.89万,0.64%,-426.14万,-2.88%,99.59万,0.67%,231.66万,1.56%,农牧饲渔
50,002458,益生股份,详情 数据 股吧,26.63,0.76%,-331.85万,-0.48%,-134.81万,-0.19%,-197.04万,-0.28%,-892.90万,-1.29%,1224.75万,1.77%,农牧饲渔
51,600371,万向德农,详情 数据 股吧,12.00,1.95%,-343.05万,-1.37%,454.16万,1.81%,-797.21万,-3.18%,62.75万,0.25%,280.30万,1.12%,农牧饲渔
52,600467,好当家,详情 数据 股吧,2.20,-0.90%,-495.58万,-20.27%,-107.85万,-4.41%,-387.72万,-15.86%,95.81万,3.92%,399.76万,16.35%,农牧饲渔
53,002548,金新农,详情 数据 股吧,8.15,0.25%,-536.74万,-6.11%,0.00,0.00%,-536.74万,-6.11%,-161.48万,-1.84%,698.22万,7.94%,农牧饲渔
54,300381,溢多利,详情 数据 股吧,11.50,-1.46%,-597.43万,-5.07%,-195.46万,-1.66%,-401.97万,-3.41%,111.34万,0.94%,486.09万,4.13%,农牧饲渔
55,601952,苏垦农发,详情 数据 股吧,7.78,0.91%,-633.34万,-1.14%,-2072.57万,-3.73%,1439.23万,2.59%,376.19万,0.68%,257.16万,0.46%,农牧饲渔
56,600354,敦煌种业,详情 数据 股吧,5.12,0.39%,-815.66万,-2.94%,304.16万,1.10%,-1119.82万,-4.03%,-376.31万,-1.36%,1191.97万,4.29%,农牧饲渔
57,000930,中粮科技,详情 数据 股吧,7.65,0.66%,-842.60万,-2.64%,337.32万,1.06%,-1179.92万,-3.70%,-994.89万,-3.12%,1837.49万,5.75%,农牧饲渔
58,603363,傲农生物,详情 数据 股吧,14.35,-0.28%,-851.22万,-6.38%,-140.60万,-1.05%,-710.63万,-5.33%,-93.87万,-0.70%,945.09万,7.08%,农牧饲渔
59,002321,华英农业,详情 数据 股吧,4.91,-0.81%,-974.87万,-12.72%,-341.49万,-4.46%,-633.38万,-8.27%,565.93万,7.39%,408.94万,5.34%,农牧饲渔
60,002299,圣农发展,详情 数据 股吧,21.86,-0.73%,-1024.77万,-3.42%,-709.90万,-2.37%,-314.87万,-1.05%,181.71万,0.61%,843.06万,2.81%,农牧饲渔
61,603336,宏辉果蔬,详情 数据 股吧,14.72,-0.67%,-1118.03万,-7.02%,-285.29万,-1.79%,-832.74万,-5.23%,-346.32万,-2.17%,1464.35万,9.19%,农牧饲渔
62,002041,登海种业,详情 数据 股吧,11.14,1.74%,-1213.03万,-1.86%,-1003.92万,-1.54%,-209.11万,-0.32%,-1077.86万,-1.65%,2290.90万,3.51%,农牧饲渔
63,002688,金河生物,详情 数据 股吧,7.64,-3.78%,-1910.74万,-8.21%,-676.89万,-2.91%,-1233.85万,-5.30%,3.45万,0.01%,1907.29万,8.19%,农牧饲渔
64,300511,雪榕生物,详情 数据 股吧,8.01,-3.96%,-2468.64万,-15.42%,-1807.56万,-11.29%,-661.08万,-4.13%,1224.67万,7.65%,1243.98万,7.77%,农牧饲渔
65,002234,民和股份,详情 数据 股吧,26.38,-0.45%,-2770.99万,-10.10%,-1197.37万,-4.36%,-1573.62万,-5.73%,731.93万,2.67%,2039.05万,7.43%,农牧饲渔
66,300087,荃银高科,详情 数据 股吧,12.45,-2.58%,-3369.00万,-9.05%,-2146.47万,-5.76%,-1222.53万,-3.28%,784.73万,2.11%,2584.27万,6.94%,农牧饲渔
